rgi_id,glac_name,termlat,termlon,cenlat,cenlon,slope_deg,area_km2,zmin_m,zmax_m
RGI2000-v7.0-G-15-02978,,30.031462737479153,82.22262186795734,30.030775,82.21940492556399,29.959217,0.066450225801678,5014.8677,5199.5366
RGI2000-v7.0-G-15-02979,,30.022281857874447,82.2193579753208,30.022638,82.22088444461781,21.544397,0.095098098845837,5194.495,5308.7036
RGI2000-v7.0-G-15-02980,,30.01847022212566,82.21837848203894,30.018202000000002,82.222574,21.69729,0.16570961830351,5118.1484,5453.2964
RGI2000-v7.0-G-15-02981,,30.025397220975094,82.22852984008648,30.0243995,82.22773546142582,36.692596,0.073642715465142,4950.522,5149.7466
RGI2000-v7.0-G-15-02982,,30.01289389794414,82.23652067535792,30.013253,82.2333699951923,26.326431,0.2516572394189,5073.8315,5419.2495
RGI2000-v7.0-G-15-02983,,30.01261137403728,82.22665350735707,30.012033000000002,82.22892263944044,29.058079,0.05424458052792,5185.585,5427.8364
RGI2000-v7.0-G-15-02984,,30.00804770640612,82.23385777659007,30.0080655,82.23310364896939,36.88991,0.021901315384283,5154.079,5281.7036
RGI2000-v7.0-G-15-02985,,30.005507191251954,82.23894842868208,30.004679,82.23730356143366,27.886349,0.032436073491733,4844.0493,4994.846
RGI2000-v7.0-G-15-02986,,29.989544821347373,82.23294840831443,29.988231499999998,82.232951118157,34.1526,0.035232949830579,4978.1157,5174.162
RGI2000-v7.0-G-15-02987,,29.999184740284118,82.22607833956408,29.9883735,82.22548067143848,22.628418,1.402418712828408,4660.099,5640.151
RGI2000-v7.0-G-15-02988,,29.996996701214425,82.21843471318536,29.9950405,82.21823176853813,32.42571,0.068562243091337,4943.316,5251.2695
RGI2000-v7.0-G-15-02989,,29.99378504380435,82.2069353036534,29.9899125,82.20897665483871,28.1193,0.286242032030313,4613.308,5152.5044
RGI2000-v7.0-G-15-02991,,29.968471104805964,82.21637187475997,29.967807999999998,82.21257548779778,24.953156,0.261696271725784,4854.9263,5153.161
RGI2000-v7.0-G-15-02992,,29.962728047443157,82.21207717178947,29.9632135,82.21014918653688,22.37524,0.099837085151202,5140.0947,5287.2793
RGI2000-v7.0-G-15-02993,,29.9542960681184,82.20953265362125,29.9549695,82.20775811533122,35.644753,0.034455386981575,5108.4604,5336.024
RGI2000-v7.0-G-15-02994,,29.951854473212954,82.21310585373857,29.951075000000003,82.21024542046757,38.16176,0.145634524223699,4913.1294,5352.5454
RGI2000-v7.0-G-15-02995,,29.946187791744396,82.21095997026583,29.945978,82.21258794629458,39.240788,0.022930957026067,5176.802,5303.1455
RGI2000-v7.0-G-15-02996,,29.936578233154034,82.20636717776131,29.945432,82.19944650725594,23.66289,1.216111810809547,4550.284,5489.4507
RGI2000-v7.0-G-15-02997,,29.938563703328086,82.18435408059014,29.9428875,82.18168067861126,34.821777,0.700407241750892,4851.1885,5491.448
RGI2000-v7.0-G-15-02998,,29.944069153083515,82.16493867097218,29.943859500000002,82.16795207686334,21.758951,0.135114833463571,4967.5273,5219.7915
RGI2000-v7.0-G-15-02999,,29.94085510625981,82.16031092492383,29.9391975,82.16211883261339,23.311253,0.083919663908864,4869.915,5052.7837
RGI2000-v7.0-G-15-03000,,29.939940241013147,82.15648449181462,29.937313,82.15944527894737,29.05362,0.099477081962256,4840.227,5260.7056
RGI2000-v7.0-G-15-03001,,29.932601480104204,82.16279753464545,29.933042999999998,82.16397881613757,27.467289,0.022434763358961,5117.214,5209.898
RGI2000-v7.0-G-15-03002,,29.92846295782942,82.16598248404622,29.924169499999998,82.15790483076924,23.505291,1.101347832878372,4714.732,5295.365
RGI2000-v7.0-G-15-03003,,29.919655693344986,82.16526078319673,29.9170875,82.16368562335788,31.151808,0.112616807895942,4789.5317,5045.831
RGI2000-v7.0-G-15-03004,,29.91003580210412,82.16087704780185,29.9103055,82.16276812264599,34.38062,0.060117552855105,4962.036,5218.6094
RGI2000-v7.0-G-15-03005,,29.918306565362816,82.137728864095,29.908475000000003,82.15772416560804,20.704617,2.338378782296343,4225.9136,5337.8804
RGI2000-v7.0-G-15-03006,,29.911011502948966,82.17803621196951,29.908755,82.17224436220869,28.276058,0.621873043679028,4546.3716,5085.8276
RGI2000-v7.0-G-15-03007,,29.890795473310746,82.17177410816379,29.8934265,82.17017350369937,31.256975,0.144652600310872,4880.9546,5069.043
RGI2000-v7.0-G-15-03008,,29.889738508061274,82.16482015525025,29.8901605,82.16682102742458,32.84698,0.045384419932122,4987.51,5190.328
RGI2000-v7.0-G-15-03009,,29.893089008680494,82.16077155302939,29.8937315,82.16314193961352,32.523106,0.142202929786305,4858.633,5149.958
RGI2000-v7.0-G-15-03010,,29.885808519701612,82.17683537768902,29.886636,82.17245607736041,31.925125,0.282216920193763,4631.247,5095.144
RGI2000-v7.0-G-15-03011,,29.881133559020665,82.17657097401077,29.879838499999998,82.17444615833334,28.283915,0.094963170999883,4745.4526,5016.761
RGI2000-v7.0-G-15-03013,,29.90447911915745,82.23068411508615,29.902108499999997,82.23007783170294,20.862307,0.140769215367313,4963.434,5204.2344
RGI2000-v7.0-G-15-03014,,29.915804993325224,82.2276693554623,29.9160435,82.22561268206522,39.45588,0.047761070655811,4906.2847,5131.7427
RGI2000-v7.0-G-15-03015,,29.915252693526725,82.21991360906618,29.915385999999998,82.22117558027762,26.908077,0.045080487102125,5000.966,5130.5757
RGI2000-v7.0-G-15-03016,,29.917064325595433,82.21954512618139,29.9179045,82.22137943307848,26.748877,0.03858725276943,5082.549,5232.4316
RGI2000-v7.0-G-15-03017,,29.921884631516985,82.2237112870054,29.9207215,82.222803069006,41.513103,0.031382181510428,4998.313,5136.609
RGI2000-v7.0-G-15-03018,,29.924215761566995,82.21560063736085,29.922642,82.21644568327403,22.050402,0.071826442777787,4863.305,4993.325
RGI2000-v7.0-G-15-03019,,29.931104523393493,82.21905840681367,29.9313075,82.2201465,24.753397,0.06879807234659,5022.739,5133.2925
RGI2000-v7.0-G-15-03020,,29.94652018531494,82.24627285009757,29.9467955,82.24743727980132,25.457163,0.034198153873322,5087.3296,5175.148
RGI2000-v7.0-G-15-03021,,29.946854634051068,82.25513153470732,29.946229000000002,82.25450387492157,34.11589,0.039039527573173,4946.542,5065.9434
RGI2000-v7.0-G-15-03022,,29.95448486622449,82.24881849734867,29.953461,82.24622640618163,26.106546,0.1015289179537,4812.1953,5033.104
RGI2000-v7.0-G-15-03023,,29.961603967329424,82.23526832079712,29.9601415,82.23787147422644,25.443066,0.089598094727442,5027.872,5278.038
RGI2000-v7.0-G-15-03024,,29.963440218157523,82.2435739348455,29.96428,82.24180823783901,26.952192,0.03440890432796,5124.443,5264.3516
RGI2000-v7.0-G-15-03025,,29.96993702226747,82.23843818310873,29.9677295,82.24084539964703,31.220346,0.143242986201792,4933.5576,5282.264
RGI2000-v7.0-G-15-03026,,29.97787284740154,82.24106558039671,29.978106,82.23967133566025,33.84768,0.01659065131433,5399.994,5527.419
RGI2000-v7.0-G-15-03027,,29.983934678687636,82.24441698752806,29.981231,82.24339309908885,27.756807,0.414142717930319,4716.455,5179.678
RGI2000-v7.0-G-15-03029,,29.975495750819533,82.2325652942373,29.978277,82.22998764851485,22.300623,0.385036861312551,5020.8657,5482.5957
RGI2000-v7.0-G-15-03030,,30.006042019019038,82.19962010375502,30.007729,82.19993013077175,24.185488,0.071189301116083,5219.6074,5419.282
RGI2000-v7.0-G-15-03031,,30.011985860454697,82.20660256338329,30.011302999999998,82.20383194207562,22.050741,0.182110368056305,5214.473,5422.195
RGI2000-v7.0-G-15-03032,,30.016766661481416,82.20027580030403,30.0165315,82.20124266297631,34.399258,0.032812679518948,5171.339,5297.3066
RGI2000-v7.0-G-15-03033,,30.024711032720788,82.19574957342097,30.023721000000002,82.19713300379178,26.402235,0.057399601551083,5181.1284,5319.8
RGI2000-v7.0-G-15-03034,,30.027204761168843,82.2012961932746,30.02526,82.19999786009174,34.280033,0.069295933360274,5219.979,5508.8535
RGI2000-v7.0-G-15-03035,,30.04676658949337,82.19741869494402,30.047264499999997,82.19931493765743,27.954403,0.099194430266411,5543.372,5676.066
RGI2000-v7.0-G-15-03036,,30.033379026669095,82.16975589532883,30.032483,82.17118605761317,26.265242,0.058447973361744,5180.61,5313.129
RGI2000-v7.0-G-15-03037,,30.02881088226534,82.13026265012097,30.027054,82.1281711056724,20.414429,0.276963091717625,5030.0366,5257.7695
RGI2000-v7.0-G-15-03038,,30.031639489025792,82.12631418191033,30.0307665,82.12543950609756,30.809967,0.100391274353319,5039.0483,5239.362
RGI2000-v7.0-G-15-03039,,30.02334070710781,82.13061076512437,30.0212615,82.12764959843841,22.352482,0.149998240965614,5192.0317,5417.1265
RGI2000-v7.0-G-15-03040,,30.015463455789448,82.13262044896942,30.016371499999998,82.1298784010181,21.040197,0.0606760944815,5102.1846,5272.0806
RGI2000-v7.0-G-15-03042,,30.11660642199836,82.12672370778111,30.1180285,82.12943654612675,24.682308,0.126452969617307,5325.492,5554.262
RGI2000-v7.0-G-15-03043,,30.11451209884378,82.13906902993531,30.1182775,82.13526033523982,21.34653,0.357203408452072,5329.26,5648.85
RGI2000-v7.0-G-15-03045,,30.111107314475973,82.15274496140495,30.1184765,82.15510043610809,30.468195,0.531334052186226,5236.591,6300.093
RGI2000-v7.0-G-15-03047,,30.099074291426938,82.12615116532838,30.104519,82.1740299382353,22.569605,6.495895719338259,4854.293,6449.778
RGI2000-v7.0-G-15-03048,,30.14767519878531,82.11408855511111,30.1389245,82.15860586033298,22.267014,10.994642934915692,4647.235,6517.7793
RGI2000-v7.0-G-15-03049,,30.128624113439063,82.13083114081365,30.1252925,82.12880941912144,39.570038,0.132985036648035,5050.431,5772.075
RGI2000-v7.0-G-15-03050,,30.171434500547015,82.1532699705096,30.171199,82.15524258649553,24.96249,0.049924416045308,5388.9736,5539.7734
RGI2000-v7.0-G-15-03051,,30.18127543570036,82.1429205494612,30.183790000000002,82.15140202050515,21.093393,0.635673123684163,5241.312,5614.9365
RGI2000-v7.0-G-15-03052,,30.183466964539925,82.15987499133091,30.186304,82.16006918083642,38.172638,0.109238165259408,5473.7056,5994.7544
RGI2000-v7.0-G-15-03053,,30.16526078710593,82.16408110225424,30.1753475,82.17082066597249,25.515728,3.863773754208847,5108.0083,6328.615
RGI2000-v7.0-G-15-03054,,30.17112762642276,82.1809293928776,30.1699085,82.18383914114298,35.46275,0.442207908714191,5569.031,6304.5557
RGI2000-v7.0-G-15-03055,,30.193383988651288,82.14048684029908,30.196471,82.1382245161605,38.749653,0.111223884410194,5403.4907,5977.229
RGI2000-v7.0-G-15-03056,,30.19792979595175,82.11848795211961,30.200971000000003,82.12841348135964,26.149057,1.249481623468413,5165.3135,6113.316
RGI2000-v7.0-G-15-03057,,30.211762410727804,82.09451196412397,30.2101635,82.09432139650538,23.337479,0.086160537795794,5319.135,5493.6157
RGI2000-v7.0-G-15-03059,,30.244248358285496,82.09457438217589,30.244757,82.09821249032566,23.441235,0.102163308701104,5305.203,5565.114
RGI2000-v7.0-G-15-03060,,30.253106690754354,82.09834613749184,30.251592000000002,82.10119041215253,28.556208,0.149166024986809,5303.4966,5638.461
RGI2000-v7.0-G-15-03061,,30.25824485398585,82.1048989011208,30.257203500000003,82.1046931875,29.196152,0.029080227379226,5598.5034,5747.2764
RGI2000-v7.0-G-15-03066,,30.308831548341907,82.11194664137848,30.301151,82.11592670248868,23.235569,0.99719445455832,5395.0747,6125.6265
RGI2000-v7.0-G-15-03068,,30.31451196484355,82.14749577500355,30.313831999999998,82.140582740172,27.318344,0.363690377807238,6162.469,6441.4043
RGI2000-v7.0-G-15-03069,,30.323809948497118,82.1123338664559,30.321795,82.11816185693337,41.770958,0.325256034822886,5472.1655,6200.627
RGI2000-v7.0-G-15-03072,,30.320539067192044,82.02902623864418,30.3209835,82.0299481960306,28.85216,0.025158697256192,5510.693,5613.5493
RGI2000-v7.0-G-15-03073,,30.312905841262797,82.03829922896152,30.3136255,82.0378563836204,24.99748,0.026327690695217,5462.234,5529.6953
RGI2000-v7.0-G-15-03074,,30.30267173834358,82.04425845058145,30.3022925,82.04363802050563,21.598242,0.02636777701096,5524.298,5584.318
RGI2000-v7.0-G-15-03075,,30.31817449796721,82.01723801171697,30.321984,82.01805853896933,36.33081,0.1249818938083,5433.068,5975.7495
RGI2000-v7.0-G-15-03077,,30.31081326848122,81.99978251980389,30.3107585,82.00115373013244,34.60413,0.067803612127711,5416.2573,5665.422
RGI2000-v7.0-G-15-03079,,30.322286366222574,81.9759632744725,30.321823000000002,81.98330781499435,23.781736,0.331618520561445,5407.5073,5871.364
RGI2000-v7.0-G-15-03080,,30.32159395167706,81.9226968020483,30.322922499999997,81.92383271830985,32.554047,0.056614855593862,5675.7197,5868.3013
RGI2000-v7.0-G-15-03081,,30.32494690165612,81.91651618150382,30.323816,81.91932397161528,26.243177,0.110488841770218,5456.8174,5690.519
RGI2000-v7.0-G-15-03082,,30.329915408562492,81.92299437577942,30.328078,81.92321939811146,34.703194,0.153272063957282,5251.423,5579.4185
RGI2000-v7.0-G-15-03084,,30.335184854125515,81.89989894885973,30.3342315,81.90008538141562,27.974602,0.072550935531338,5389.356,5566.2144
RGI2000-v7.0-G-15-03085,,30.339983280595618,81.89567712923262,30.331887000000002,81.89249493819311,21.111717,0.768547502589872,5228.7,5944.441
RGI2000-v7.0-G-15-03086,,30.343458436925363,81.88888703067042,30.3336995,81.88589816644021,21.704792,1.299150908751088,5290.0137,6120.353
RGI2000-v7.0-G-15-03087,,30.327447218948606,81.87872547068478,30.327804999999998,81.88038285948478,34.333332,0.071441711690889,5814.7085,6054.649
RGI2000-v7.0-G-15-03089,,30.30176176938365,81.87126504039091,30.300067499999997,81.87307171617336,23.866924,0.205087947621353,5511.264,5777.3306
RGI2000-v7.0-G-15-03093,,30.2774594995027,81.88071230331545,30.276301,81.88261069711538,24.272331,0.059824447047079,5541.973,5753.0977
RGI2000-v7.0-G-15-03094,,30.27306239359613,81.89154044743482,30.271411,81.89062513957668,31.67308,0.080366931737182,5505.833,5756.913
RGI2000-v7.0-G-15-03095,,30.26043097246415,81.88158815111356,30.260040500000002,81.88270523601011,33.20201,0.036880957802151,5609.6597,5768.663
RGI2000-v7.0-G-15-03099,,30.255811741179194,81.9216379053036,30.253143,81.92065871192412,21.32573,0.231260531761159,5150.9165,5366.0776
RGI2000-v7.0-G-15-03102,,30.2175317238964,81.88185027607125,30.214868,81.8809012016159,39.704063,0.121256642136703,5332.4727,5835.629
RGI2000-v7.0-G-15-03103,,30.206056323237647,81.89173507834157,30.205293500000003,81.89065725142993,24.708313,0.054477553528132,5308.12,5411.646
RGI2000-v7.0-G-15-03104,,30.20268527269862,81.89060068368808,30.2014055,81.89039693922768,42.831615,0.046277066242373,5566.6943,5858.887
RGI2000-v7.0-G-15-03105,,30.20273486924454,81.87883953197706,30.201253,81.88350276682135,28.876904,0.248768838323991,5520.1406,6005.3164
RGI2000-v7.0-G-15-03106,,30.193748709918445,81.87586885224226,30.190820000000002,81.88237751484402,26.794157,0.309529638579043,5484.3975,5962.1387
RGI2000-v7.0-G-15-03110,,30.177314380749685,81.87963573662984,30.179816,81.89155026715125,20.473215,0.899070248257006,5409.0176,6058.5723
RGI2000-v7.0-G-15-03111,,30.173636441182722,81.8920132207591,30.1744645,81.89272295369017,35.646294,0.021594610202314,5882.46,6058.321
RGI2000-v7.0-G-15-03112,,30.159139487409075,81.90807089767446,30.16708,81.90083057504629,23.042015,1.32043921235662,5019.7397,5692.823
RGI2000-v7.0-G-15-03113,,30.16802785223327,81.9159009663951,30.1668725,81.91503455576489,34.087166,0.062230223682483,5337.006,5535.4604
RGI2000-v7.0-G-15-03115,,30.180184133920687,81.94189038916886,30.178373,81.94140005028089,30.842588,0.066464284263409,5056.4136,5257.2397
RGI2000-v7.0-G-15-03116,,30.17921067753815,81.9472676626154,30.17859,81.948604888563,26.182161,0.033853690849206,5214.166,5325.5444
RGI2000-v7.0-G-15-03117,,30.184518190157128,81.96576345797429,30.182547,81.96704888819862,27.639217,0.094178708728889,4992.294,5215.02
RGI2000-v7.0-G-15-03118,,30.186779328104937,81.98120565809614,30.1858935,81.98060283856276,30.52022,0.030824413083103,5082.9404,5200.0386
RGI2000-v7.0-G-15-03119,,30.16425116462604,81.94174578049645,30.162755500000003,81.94118876428865,27.667393,0.086145042156869,5001.652,5171.674
RGI2000-v7.0-G-15-03121,,30.13107626324567,81.85079921167674,30.1415825,81.85165963413243,22.762276,1.070302641011608,4861.872,5749.755
RGI2000-v7.0-G-15-03122,,30.132262445649484,81.84683759274216,30.138862500000002,81.84362883393443,23.960798,0.566578843871277,5047.584,5639.6714
RGI2000-v7.0-G-15-03123,,30.12795404027703,81.83893673728002,30.133541,81.84087497497055,20.232296,0.401362805979163,4955.826,5472.5127
RGI2000-v7.0-G-15-03130,,30.21341802294804,81.80803059844088,30.2111075,81.80686384327902,28.038107,0.069864713978672,5470.3105,5775.8706
RGI2000-v7.0-G-15-03131,,30.207940070898005,81.80062423394116,30.206688,81.80067131263269,42.769745,0.034591130092077,5872.2197,6044.771
RGI2000-v7.0-G-15-03132,,30.204562340642827,81.80518135633024,30.205113,81.80162723723691,32.898735,0.174139881051772,5783.762,6045.597
RGI2000-v7.0-G-15-03133,,30.21370588871311,81.7992879932756,30.209683499999997,81.7939029905462,23.954866,0.931083442660312,5325.842,5963.303
RGI2000-v7.0-G-15-03134,,30.206547577833074,81.78700800857833,30.204867999999998,81.78674670214687,46.45466,0.101919656733783,5751.929,6139.0996
RGI2000-v7.0-G-15-03135,,30.200880339907016,81.7910630492958,30.2021175,81.7888504068323,36.543354,0.132208567887249,5804.275,6174.1904
RGI2000-v7.0-G-15-03136,,30.19420064383496,81.78163830419076,30.1966055,81.7813740715909,39.7253,0.042210934221159,5725.7666,6082.145
RGI2000-v7.0-G-15-03137,,30.19502702253039,81.77747963460786,30.196445,81.77934945653799,38.62594,0.140241579510083,5677.4795,6135.5254
RGI2000-v7.0-G-15-03138,,30.19560953687168,81.77355972120446,30.197329,81.77652809102929,37.147865,0.113853987007995,5599.9453,6017.037
RGI2000-v7.0-G-15-03140,,30.221266472243254,81.77628202042706,30.210527499999998,81.775881,21.421833,1.924579593716764,5346.4404,6164.8486
RGI2000-v7.0-G-15-03141,,30.21308385997828,81.75713051113415,30.20664,81.75809624318964,22.320415,1.107027595304406,5358.648,5857.328
RGI2000-v7.0-G-15-03142,,30.288315614433117,81.80109246115221,30.284982,81.80048471008868,38.63153,0.111985261549822,5356.668,5863.295
RGI2000-v7.0-G-15-03143,,30.288583311725606,81.8098338944794,30.283867,81.8159546544586,30.107855,0.387231473889982,5316.238,5854.5376
RGI2000-v7.0-G-15-03144,,30.28686705571775,81.82153060718673,30.2883455,81.82352022368421,25.51083,0.080891782813812,5631.651,5818.9023
RGI2000-v7.0-G-15-03145,,30.292119014869215,81.83069450575769,30.290599999999998,81.83135673584906,41.25977,0.06474533070234,5574.9956,5863.642
RGI2000-v7.0-G-15-03148,,30.26859719196464,81.8561459182172,30.269835,81.85591327219987,37.621315,0.061654140484431,5825.402,6042.356
RGI2000-v7.0-G-15-03149,,30.32041520829524,81.84696822554314,30.3191035,81.84927517717756,22.803713,0.120792284804702,5542.7583,5746.938
RGI2000-v7.0-G-15-03153,,30.325155758570947,81.81849346673174,30.323149,81.82199827910873,25.487158,0.316013374972676,5545.427,5887.3657
RGI2000-v7.0-G-15-03154,,30.322310737449026,81.829592030508,30.3198235,81.82520854075119,23.845697,0.334272227884711,5573.857,5929.8784
RGI2000-v7.0-G-15-03156,,30.320234823330434,81.81342801082917,30.319263499999998,81.8156318758375,34.77917,0.168324519141009,5627.4795,5890.1846
RGI2000-v7.0-G-15-03157,,30.35519761800366,81.87744710482797,30.359415,81.8768959933551,20.144554,0.38033326390275,5689.1997,6022.342
RGI2000-v7.0-G-15-03158,,30.35498473782453,81.88727830943613,30.357592500000003,81.88725699606815,24.290098,0.098049523720233,5709.853,5961.0767
RGI2000-v7.0-G-15-03161,,30.17532393771011,82.07912026994424,30.174328,82.08041402681314,25.65091,0.039261691989284,5111.088,5224.1016
RGI2000-v7.0-G-15-03162,,30.034871521771567,82.25012000316926,30.0342745,82.25150669529454,28.283594,0.044153831240174,5073.175,5181.396
RGI2000-v7.0-G-15-03163,,30.030666090546667,82.28437071637653,30.028847,82.28615949038462,27.620516,0.050890610234657,5002.9546,5206.582
RGI2000-v7.0-G-15-03164,,30.029385660461774,82.28831858086825,30.0286615,82.28994759976314,35.326477,0.055427330722537,5207.2446,5483.261
RGI2000-v7.0-G-15-03165,,30.02560303720771,82.30403370963772,30.031523,82.3016916227031,22.814655,0.48369433549474,5020.9604,5558.312
RGI2000-v7.0-G-15-03166,,30.034033345113567,82.28265640272365,30.039907499999998,82.29309623442137,24.728851,1.344953506761794,4925.9453,5796.9385
RGI2000-v7.0-G-15-03167,,30.01261011386876,82.29038911591712,30.0123225,82.29274849996663,25.093178,0.07819037128488,5078.298,5266.672
RGI2000-v7.0-G-15-03168,,30.00052760254734,82.28917376233112,30.0001795,82.28742771627937,27.149277,0.074294471417832,5166.753,5352.3467
RGI2000-v7.0-G-15-03169,,30.000311813514088,82.28181068733834,30.0000755,82.28370876861702,28.052027,0.091050706779965,5217.2935,5395.466
RGI2000-v7.0-G-15-03170,,29.986119900331957,82.3074512328784,29.983580500000002,82.30882719767935,22.833729,0.100816409228128,4996.8696,5213.8936
RGI2000-v7.0-G-15-03172,,29.952685578626763,82.31304318181128,29.950541,82.31415827999999,33.96423,0.092377299532281,5042.4033,5458.125
RGI2000-v7.0-G-15-03173,,30.004649812079833,82.32124272323756,30.006052,82.32331043348515,27.467363,0.084682232144631,5127.946,5387.224
RGI2000-v7.0-G-15-03174,,30.012418513762093,82.32496781975306,30.0109985,82.32216371017316,27.350842,0.179599601475738,5037.375,5285.908
RGI2000-v7.0-G-15-03175,,30.015803982208418,82.32010443606279,30.015141999999997,82.31823233523343,30.741173,0.103546999949328,5127.9517,5329.8604
RGI2000-v7.0-G-15-03176,,30.020852500540997,82.30614784377734,30.016033999999998,82.3098568000748,23.773594,0.380096450166176,4943.1836,5342.893
RGI2000-v7.0-G-15-03177,,29.999310154228912,82.38020016817889,30.0077055,82.36663938231828,26.662777,1.1365896096848,4853.946,5793.845
RGI2000-v7.0-G-15-03178,,29.989370953855587,82.3999158682419,29.9865585,82.39825961152836,28.16254,0.198050277275857,5140.2837,5465.869
RGI2000-v7.0-G-15-03181,,30.00577230671268,82.40603640243944,30.0052555,82.41188629546292,34.957573,0.236845341482833,5197.3706,5937.0737
RGI2000-v7.0-G-15-03182,,29.986843679674767,82.42998621797769,29.9882535,82.43423422834852,25.929522,0.204447165945248,5491.7314,5821.349
RGI2000-v7.0-G-15-03184,,29.967627402485206,82.45298158698982,29.9655215,82.45474011340579,27.66974,0.140336944287922,5220.3184,5496.0894
RGI2000-v7.0-G-15-03186,,29.9697459804555,82.39264072106137,29.968398,82.39355019668584,39.045994,0.035814727194018,5107.8916,5311.568
RGI2000-v7.0-G-15-03187,,29.89564147513885,82.3961099258491,29.8925755,82.39629542444447,29.499264,0.276136410408116,4914.9033,5298.7163
RGI2000-v7.0-G-15-03188,,29.88468427399278,82.39668965134732,29.882703,82.40420471933469,22.698225,0.301120529866277,5109.32,5596.3506
RGI2000-v7.0-G-15-03189,,29.884402127719977,82.41195202490725,29.883087500000002,82.4102727584908,31.37243,0.08870334646704,5071.2207,5314.393
RGI2000-v7.0-G-15-03190,,29.875013800518122,82.38944007118255,29.870776,82.39674992682927,20.846529,0.74508261798512,5019.896,5360.6323
RGI2000-v7.0-G-15-03191,,29.874023959593263,82.37750384531164,29.8710565,82.3799774459699,25.80233,0.283754436952035,4917.711,5315.626
RGI2000-v7.0-G-15-03192,,29.873066147629338,82.37401732626672,29.870804,82.375501737191,28.053358,0.229277827225877,4847.3965,5193.204
RGI2000-v7.0-G-15-03193,,29.872822935569516,82.36976238978833,29.869619,82.37065177137167,32.630085,0.157010666558679,4864.5713,5354.075
RGI2000-v7.0-G-15-03194,,29.858167767928947,82.36990171653837,29.8614855,82.3677874002849,24.543917,0.673309389534811,5176.8887,5618.4126
RGI2000-v7.0-G-15-03195,,29.857781218319193,82.36285557861132,29.8597,82.3616585147936,28.491714,0.126385997411882,5277.377,5494.778
RGI2000-v7.0-G-15-03196,,29.85557032574832,82.3626620012773,29.858846,82.35695859414841,23.387861,0.356283498182873,5127.9365,5554.8364
RGI2000-v7.0-G-15-03197,,29.850950261364027,82.34972087252241,29.8509445,82.34878922976408,22.09512,0.028980612048598,5218.7983,5289.8867
RGI2000-v7.0-G-15-03198,,29.8479456815689,82.33732852905598,29.847762,82.34384623307486,24.57097,0.171275281305238,4859.4424,5178.6274
RGI2000-v7.0-G-15-03199,,29.84649913224324,82.33710272217158,29.84592,82.33835207522125,36.52284,0.075422222306051,4889.0947,5059.249
RGI2000-v7.0-G-15-03200,,29.840576417847675,82.33937605912386,29.841949999999997,82.33943487642426,27.111025,0.084881608492828,5130.625,5397.078
RGI2000-v7.0-G-15-03201,,29.839807304160853,82.32722383254674,29.835561,82.32708615903756,27.524984,0.23231263631144,4878.9155,5386.999
RGI2000-v7.0-G-15-03202,,29.8391125123965,82.32281897898977,29.8359145,82.32364930564732,29.163582,0.300877164092198,4851.7544,5326.716
RGI2000-v7.0-G-15-03203,,29.83247158045303,82.33134695524274,29.830788,82.3295397078736,24.399466,0.137446673055827,5005.1743,5242.3926
RGI2000-v7.0-G-15-03204,,29.83643262923837,82.31343590334747,29.834241499999997,82.31425731548431,23.704727,0.152927594554004,4608.6514,4835.587
RGI2000-v7.0-G-15-03205,,29.84025981389667,82.30456009615547,29.8363805,82.30544519185487,31.927385,0.299945322296504,4267.277,4770.178
RGI2000-v7.0-G-15-03206,,29.84235919371535,82.29970600467567,29.8360095,82.29525728869217,33.614353,0.478965174692403,4185.1973,5322.94
RGI2000-v7.0-G-15-03207,,29.831539051296826,82.28361688452092,29.831248000000002,82.28511658012343,42.40284,0.044946210733032,5100.1504,5381.656
RGI2000-v7.0-G-15-03208,,29.834074519398126,82.28056498818684,29.8357305,82.28167605606731,31.47698,0.06384244342341,4947.755,5208.8306
RGI2000-v7.0-G-15-03209,,29.822790238839502,82.28491192189642,29.823224500000002,82.2862716215035,37.681625,0.030131586003566,4720.2744,5052.236
RGI2000-v7.0-G-15-03210,,29.826428893239946,82.29464063515007,29.825968500000002,82.29566108312183,48.485947,0.02176039869544,5625.9077,5802.841
RGI2000-v7.0-G-15-03211,,29.829706269397583,82.2981080252111,29.8266165,82.3004406078112,45.192417,0.211510870336154,5389.632,6021.7812
RGI2000-v7.0-G-15-03212,,29.82200422263763,82.3091432716839,29.820513,82.30503732926371,35.56701,0.263134552444506,4885.7695,5500.443
RGI2000-v7.0-G-15-03213,,29.8190378898645,82.31063650828253,29.816665999999998,82.30837340298507,42.82674,0.153796525980547,4892.531,5483.73
RGI2000-v7.0-G-15-03214,,29.804631242734036,82.30426397930522,29.812357,82.30345649203187,28.88476,0.679616452753861,4749.686,5743.765
RGI2000-v7.0-G-15-03215,,29.80884968756413,82.29924967512883,29.8107215,82.29766887369303,34.910088,0.111296271588446,5135.875,5503.9546
RGI2000-v7.0-G-15-03216,,29.810718566407814,82.29440273058948,29.8131285,82.29718005421199,30.268831,0.095383876338294,5241.4775,5603.193
RGI2000-v7.0-G-15-03217,,29.814968073044845,82.28907133369177,29.813098500000002,82.289895208227,23.245817,0.093470971113068,4770.2236,4906.8384
RGI2000-v7.0-G-15-03218,,29.811808148253345,82.28853301846192,29.8100095,82.28740471428571,29.558807,0.198097045981096,4825.914,5074.33
